TeamId,TeamName,SubmissionDate,Score
1297842,"Page Wang","2018-01-26 14:10:26",0.251
1299648,Data000,"2018-01-26 14:14:56",0.107
1273701,BUWASoft,"2018-01-26 14:17:32",0.266
1271087,BenCopeland,"2018-01-26 14:29:46",0.287
1266570,john,"2018-01-26 14:39:55",0.281
1273626,"Michael Schimmer","2018-01-26 14:57:39",0.314
1297581,xiaotu,"2018-01-26 15:07:12",0.323
1268795,"Sohaib Zafar","2018-01-26 15:08:36",0.273
1269365,Noiri,"2018-01-26 15:11:28",0.000
1264523,ChrisCC,"2018-01-26 15:26:51",0.339
1264126,"Chris Cross","2018-01-26 15:27:07",0.278
1266066,"Άντζελα Δημητρίου - Come back","2018-01-26 15:28:42",0.340
1267040,KG123,"2018-01-26 15:35:14",0.308
1272568,WoaiDing,"2018-01-26 15:36:48",0.000
1292766,johnnycchuang,"2018-01-26 15:48:38",0.001
1289641,tjswap,"2018-01-26 15:50:42",0.264
1298610,mlaib,"2018-01-26 15:51:04",0.218
1272960,Coco_Sun,"2018-01-26 15:59:27",0.336
1265388,"Ori Tal","2018-01-26 16:04:59",0.274
1264117,ck.ua,"2018-01-26 16:06:04",0.359
1264117,ck.ua,"2018-01-26 16:07:00",0.368
1297347,Igor.Slinko,"2018-01-26 16:11:56",0.326
1290939,"Zbigniew Fortuński","2018-01-26 16:24:15",0.329
1293057,jeethu,"2018-01-26 16:34:24",0.324
1267161,"Kwon Soon Hwan","2018-01-26 16:51:37",0.260
1293057,jeethu,"2018-01-26 17:04:58",0.338
1267161,"Kwon Soon Hwan","2018-01-26 17:09:55",0.280
1270830,"Andrea Rapuzzi","2018-01-26 17:23:32",0.000
1270830,"Andrea Rapuzzi","2018-01-26 17:47:22",0.264
1298143,"Ahmed Mohy","2018-01-26 17:50:47",0.218
1293057,jeethu,"2018-01-26 17:52:54",0.341
1283258,"Jordy Degens","2018-01-26 17:55:56",0.267
1278419,"Edward Tyantov","2018-01-26 18:00:07",0.278
1283258,"Jordy Degens","2018-01-26 18:04:29",0.272
1299303,"Vibhutha Kumarage","2018-01-26 18:15:16",0.302
1293057,jeethu,"2018-01-26 18:18:02",0.344
1266302,JamesEverard,"2018-01-26 18:22:30",0.321
1301063,Valkling,"2018-01-26 18:33:07",0.236
1297842,"Page Wang","2018-01-26 18:43:35",0.253
1265906,AnilPandey,"2018-01-26 18:50:04",0.340
1268721,DirkWillemWonnink,"2018-01-26 19:27:26",0.194
1291039,SimonVanLaerhoven,"2018-01-26 19:40:07",0.021
1283258,"Jordy Degens","2018-01-26 20:02:26",0.293
1283258,"Jordy Degens","2018-01-26 20:03:14",0.294
1269207,"Vitaly Burachyonok","2018-01-26 20:39:13",0.000
1269207,"Vitaly Burachyonok","2018-01-26 20:53:16",0.274
1299648,Data000,"2018-01-26 20:53:25",0.107
1299648,Data000,"2018-01-26 20:55:49",0.291
1269170,Diogo,"2018-01-26 20:57:57",0.416
1291039,SimonVanLaerhoven,"2018-01-26 21:02:02",0.186
1271821,"Mindaugas Morkunas","2018-01-26 21:05:53",0.274
1270482,"Nicolas MINE","2018-01-26 21:30:59",0.301
1264730,"Jay Dawahare","2018-01-26 21:40:43",0.262
1265906,AnilPandey,"2018-01-26 21:42:17",0.344
1264851,"Nat Bel ML Fun","2018-01-26 21:58:27",0.343
1268442,KaiYang,"2018-01-26 21:58:59",0.000
1266380,Le&Le,"2018-01-26 22:01:10",0.288
1290916,"Lam Dang","2018-01-26 22:09:39",0.000
1275038,"Rodney Thomas","2018-01-26 22:21:34",0.151
1284601,"Alexander Konshin","2018-01-26 22:27:06",0.288
1275609,sunnyyeti,"2018-01-26 22:32:34",0.335
1290554,bmak,"2018-01-26 22:47:37",0.000
1301599,dlerch,"2018-01-26 22:47:57",0.052
1290916,"Lam Dang","2018-01-26 22:50:14",0.361
1265861,Lesaffrea,"2018-01-26 23:03:21",0.339
1301599,dlerch,"2018-01-26 23:10:23",0.264
1269365,Noiri,"2018-01-26 23:55:16",0.229
1267099,"Telmo Correa","2018-01-26 23:57:26",0.275
1265266,AKEJJ,"2018-01-26 23:57:46",0.299
1301615,danimano,"2018-01-27 01:12:12",0.274
1268035,"Artificially Inspired","2018-01-27 01:26:26",0.302
1271983,tuanphuc,"2018-01-27 01:32:55",0.303
1276725,"Tran Dang Dinh Ang","2018-01-27 01:39:22",0.414
1280640,Tom57,"2018-01-27 01:40:53",0.311
1264344,cdragon,"2018-01-27 01:41:11",0.274
1280640,Tom57,"2018-01-27 01:42:17",0.313
1296417,"Jian Zhou","2018-01-27 01:57:58",0.320
1291747,"Will Crawford","2018-01-27 02:00:04",0.286
1267040,KG123,"2018-01-27 02:04:43",0.313
1267552,Noul,"2018-01-27 02:18:42",0.353
1301515,BenHeil,"2018-01-27 02:23:21",0.281
1268262,George,"2018-01-27 02:41:14",0.291
1266772,WMW,"2018-01-27 02:41:49",0.330
1267040,KG123,"2018-01-27 02:57:56",0.336
1283685,D.Va,"2018-01-27 02:57:58",0.334
1301169,SatishMittal,"2018-01-27 03:23:35",0.238
1288915,peter0749,"2018-01-27 03:26:07",0.000
1297842,"Page Wang","2018-01-27 03:28:59",0.276
1276725,"Tran Dang Dinh Ang","2018-01-27 03:30:58",0.425
1268262,George,"2018-01-27 03:48:06",0.309
1264965,LabibFawaz,"2018-01-27 04:14:48",0.185
1268262,George,"2018-01-27 04:18:38",0.322
1269315,zhichaozhao,"2018-01-27 04:36:49",0.269
1299205,clearlove,"2018-01-27 04:50:50",0.001
1301515,BenHeil,"2018-01-27 05:22:03",0.298
1273393,sray1234,"2018-01-27 05:44:12",0.146
1276164,luke,"2018-01-27 06:07:39",0.282
1276164,luke,"2018-01-27 06:24:26",0.306
1298980,3guys1truck,"2018-01-27 06:53:19",0.326
1290916,"Lam Dang","2018-01-27 06:57:36",0.384
1298143,"Ahmed Mohy","2018-01-27 07:07:58",0.323
1290939,"Zbigniew Fortuński","2018-01-27 07:29:26",0.338
1302174,yongjieqin,"2018-01-27 08:36:51",0.262
1270830,"Andrea Rapuzzi","2018-01-27 08:46:45",0.279
1288915,peter0749,"2018-01-27 09:01:16",0.000
1299303,"Vibhutha Kumarage","2018-01-27 09:04:57",0.311
1294254,DmitriyBuslov,"2018-01-27 09:12:09",0.066
1296417,"Jian Zhou","2018-01-27 09:28:38",0.327
1270706,edsel77,"2018-01-27 09:33:22",0.226
1290554,bmak,"2018-01-27 09:42:47",0.188
1293057,jeethu,"2018-01-27 09:45:22",0.350
1296749,chenhao,"2018-01-27 09:54:55",0.276
1300029,dmerk,"2018-01-27 10:10:10",0.342
1266570,john,"2018-01-27 10:23:59",0.335
1292989,23571113,"2018-01-27 10:33:53",0.279
1287064,"Cheng, Hua","2018-01-27 10:46:12",0.281
1267672,"Prasanna Hegde","2018-01-27 11:02:15",0.403
1302805,abner1992,"2018-01-27 11:10:49",0.318
1272907,oleksiig,"2018-01-27 11:18:20",0.274
1274428,GabrielePiantadosi,"2018-01-27 11:45:21",0.172
1293057,jeethu,"2018-01-27 11:47:31",0.352
1275899,"Jorge Palma","2018-01-27 11:48:06",0.340
1280789,cakroyd,"2018-01-27 11:51:19",0.347
1302741,BetterDo,"2018-01-27 12:06:11",0.110
1272671,yanglu,"2018-01-27 12:08:00",0.347
1295918,"carrie hou","2018-01-27 12:13:35",0.278
1265155,steelrose,"2018-01-27 12:43:48",0.331
1265155,steelrose,"2018-01-27 12:44:19",0.347
1265240,LivingProgram,"2018-01-27 13:01:49",0.102
1274428,GabrielePiantadosi,"2018-01-27 13:07:14",0.186
1265240,LivingProgram,"2018-01-27 13:16:01",0.271
1273357,"Bostjan Mrak","2018-01-27 13:17:58",0.338
1297842,"Page Wang","2018-01-27 13:24:48",0.285
1265759,pulbird,"2018-01-27 13:29:54",0.316
1265759,pulbird,"2018-01-27 13:30:57",0.316
1278443,Joris,"2018-01-27 13:37:44",0.247
1266302,JamesEverard,"2018-01-27 14:02:02",0.321
1292989,23571113,"2018-01-27 14:06:41",0.325
1266570,john,"2018-01-27 14:28:17",0.335
1268340,fuge,"2018-01-27 14:31:46",0.276
1272450,"deja vu","2018-01-27 14:39:24",0.157
1292762,"Zaur Fataliyev","2018-01-27 14:53:15",0.274
1299797,"Chris Evi-Parker","2018-01-27 14:54:30",0.205
1272824,Triply,"2018-01-27 14:56:15",0.285
1299901,AlbertoCastaño,"2018-01-27 15:05:09",0.288
1299858,Vlad,"2018-01-27 15:25:54",0.000
1265007,"林湧森 (Dyson Lin)","2018-01-27 15:33:06",0.311
1272568,WoaiDing,"2018-01-27 15:33:24",0.114
1301515,BenHeil,"2018-01-27 15:41:01",0.308
1285888,T--Team,"2018-01-27 15:41:38",0.315
1285888,T--Team,"2018-01-27 15:43:20",0.326
1295052,TetyanaYatsenko,"2018-01-27 15:45:24",0.338
1269375,"Parkinson Zabelin","2018-01-27 15:59:54",0.364
1307972,"[vn] small team ?!","2018-01-27 16:05:32",0.243
1274990,NicolasSabatier,"2018-01-27 16:16:46",0.000
1300640,derter,"2018-01-27 16:25:09",0.185
1264523,ChrisCC,"2018-01-27 16:30:00",0.342
1265443,Tony,"2018-01-27 16:35:06",0.277
1286380,"Gurumurthi V. Ramanan","2018-01-27 16:44:02",0.287
1278419,"Edward Tyantov","2018-01-27 16:52:39",0.283
1297347,Igor.Slinko,"2018-01-27 17:03:03",0.342
1283227,AlanEdgarovichBasiev,"2018-01-27 17:12:45",0.153
1290045,GrahamSmith,"2018-01-27 17:13:08",0.299
1302844,Lali67,"2018-01-27 17:27:21",0.239
1274990,NicolasSabatier,"2018-01-27 17:35:35",0.265
1299749,"Igor Iwaskiv","2018-01-27 17:45:02",0.258
1264888,"Ashish Singh","2018-01-27 17:46:28",0.270
1264888,"Ashish Singh","2018-01-27 18:00:49",0.291
1266380,Le&Le,"2018-01-27 18:18:35",0.295
1292766,johnnycchuang,"2018-01-27 18:20:42",0.181
1268442,KaiYang,"2018-01-27 18:25:58",0.000
1299891,Engine,"2018-01-27 18:50:14",0.259
1281822,"Rafael Odoni","2018-01-27 18:50:44",0.320
1264888,"Ashish Singh","2018-01-27 18:52:57",0.321
1300640,derter,"2018-01-27 19:29:36",0.186
1292251,"Maksat Haytmyradov","2018-01-27 20:40:32",0.002
1266332,Ge0Dude,"2018-01-27 20:41:30",0.169
1269207,"Vitaly Burachyonok","2018-01-27 20:50:16",0.290
1303910,thonie,"2018-01-27 21:37:22",0.269
1301599,dlerch,"2018-01-27 21:49:21",0.287
1265765,Learn101,"2018-01-27 22:31:07",0.302
1264186,ZFTurbo,"2018-01-27 22:44:15",0.462
1301655,munsky,"2018-01-27 23:05:32",0.028
1266800,hyu754,"2018-01-27 23:05:33",0.298
1274334,Zeta,"2018-01-27 23:07:46",0.336
1266332,Ge0Dude,"2018-01-27 23:12:42",0.259
1295444,Juno,"2018-01-27 23:24:45",0.000
1271087,BenCopeland,"2018-01-27 23:33:18",0.337
1266772,WMW,"2018-01-27 23:36:24",0.339
1265427,"Enric Corona","2018-01-27 23:43:07",0.000
1267806,Mads,"2018-01-27 23:49:41",0.156
1271718,"Thomas Blank","2018-01-28 00:00:18",0.296
1267099,"Telmo Correa","2018-01-28 00:00:24",0.287
1291194,"Moritz Schwyzer","2018-01-28 00:15:56",0.321
1271087,BenCopeland,"2018-01-28 00:17:58",0.353
1297829,"Tai Hsien Ou Yang","2018-01-28 00:18:56",0.269
1301655,munsky,"2018-01-28 00:45:01",0.045
1288915,peter0749,"2018-01-28 01:36:26",0.288
1292766,johnnycchuang,"2018-01-28 01:42:13",0.184
1266278,RayHsiao,"2018-01-28 01:43:25",0.276
1291194,"Moritz Schwyzer","2018-01-28 01:50:13",0.342
1283114,stuart_谢石朋,"2018-01-28 01:54:29",0.270
1266664,"Qiang Li ","2018-01-28 02:01:13",0.312
1271087,BenCopeland,"2018-01-28 02:01:36",0.359
1302068,Aminul,"2018-01-28 02:10:46",0.250
1265765,Learn101,"2018-01-28 02:41:04",0.309
1304417,Mac_Lai,"2018-01-28 02:43:32",0.221
1264965,LabibFawaz,"2018-01-28 02:51:04",0.187
1304415,TylerMoncur,"2018-01-28 03:03:12",0.276
1273754,excel,"2018-01-28 03:08:25",0.359
1267806,Mads,"2018-01-28 03:08:59",0.180
1301915,"Derp Learners","2018-01-28 03:49:52",0.003
1275825,WY,"2018-01-28 04:00:43",0.302
1267806,Mads,"2018-01-28 04:01:32",0.278
1285089,bvezilic,"2018-01-28 04:03:25",0.309
1266664,"Qiang Li ","2018-01-28 04:09:00",0.314
1301655,munsky,"2018-01-28 04:17:03",0.110
1266278,RayHsiao,"2018-01-28 04:38:51",0.281
1264138,Drogon,"2018-01-28 04:45:36",0.411
1269226,"Vivek Pandey","2018-01-28 04:50:00",0.306
1271587,MiroslavKondic,"2018-01-28 04:54:10",0.326
1301887,souravmukherjee,"2018-01-28 05:20:22",0.162
1271087,BenCopeland,"2018-01-28 05:40:14",0.366
1304415,TylerMoncur,"2018-01-28 05:51:17",0.293
1266606,"Akila Wajirasena","2018-01-28 05:55:44",0.349
1277293,Jaidev,"2018-01-28 05:55:49",0.265
1301915,"Derp Learners","2018-01-28 06:00:52",0.004
1304658,"Varun Kruthiventi","2018-01-28 06:06:30",0.212
1273626,"Michael Schimmer","2018-01-28 06:12:08",0.321
1298980,3guys1truck,"2018-01-28 06:13:24",0.337
1265481,Damodar,"2018-01-28 06:31:35",0.253
1271087,BenCopeland,"2018-01-28 06:39:01",0.371
1267579,"Sakares Saengkaew","2018-01-28 06:49:19",0.294
1304655,"Shinohara Makoto","2018-01-28 07:00:21",0.118
1266664,"Qiang Li ","2018-01-28 07:13:20",0.356
1266720,"Yongseok Choi","2018-01-28 07:24:43",0.336
1293870,Jiajie,"2018-01-28 07:40:12",0.000
1302706,Zzzz1BR,"2018-01-28 07:43:30",0.278
1272907,oleksiig,"2018-01-28 07:48:19",0.275
1267579,"Sakares Saengkaew","2018-01-28 08:00:09",0.341
1274333,Marek,"2018-01-28 08:01:59",0.294
1272907,oleksiig,"2018-01-28 08:02:13",0.281
1273754,excel,"2018-01-28 08:06:06",0.364
1272907,oleksiig,"2018-01-28 08:08:11",0.282
1293870,Jiajie,"2018-01-28 08:13:11",0.255
1279890,SauravSharma,"2018-01-28 08:18:11",0.258
1268442,KaiYang,"2018-01-28 08:22:44",0.000
1265614,Mickey,"2018-01-28 08:32:15",0.376
1268442,KaiYang,"2018-01-28 08:40:46",0.085
1301599,dlerch,"2018-01-28 08:51:14",0.312
1302706,Zzzz1BR,"2018-01-28 08:52:38",0.305
1293870,Jiajie,"2018-01-28 09:07:04",0.256
1293096,AlvinChen,"2018-01-28 09:07:54",0.342
1268238,Hansyang,"2018-01-28 09:14:31",0.283
1293870,Jiajie,"2018-01-28 09:15:24",0.271
1289324,autolife,"2018-01-28 09:27:20",0.284
1267412,Wichai,"2018-01-28 09:37:27",0.274
1303040,"Nuno Ferreira","2018-01-28 09:44:07",0.330
1265427,"Enric Corona","2018-01-28 11:04:49",0.023
1273626,"Michael Schimmer","2018-01-28 11:19:45",0.335
1267187,vincejia,"2018-01-28 11:46:28",0.328
1275062,"Artur Fattakhov","2018-01-28 11:46:47",0.332
1278845,Chapa,"2018-01-28 12:11:08",0.012
1294509,doodledood,"2018-01-28 12:16:34",0.194
1278845,Chapa,"2018-01-28 12:19:09",0.024
1302844,Lali67,"2018-01-28 12:39:35",0.277
1294509,doodledood,"2018-01-28 12:49:23",0.243
1264124,"Azat Davletshin","2018-01-28 12:52:43",0.265
1264965,LabibFawaz,"2018-01-28 13:10:36",0.208
1264965,LabibFawaz,"2018-01-28 13:32:52",0.228
1266486,Puneeth,"2018-01-28 13:39:03",0.264
1304257,DanF,"2018-01-28 13:56:58",0.292
1283114,stuart_谢石朋,"2018-01-28 14:11:41",0.287
1265427,"Enric Corona","2018-01-28 14:14:16",0.139
1297798,"Evan Gui","2018-01-28 14:31:24",0.318
1268291,"Kamal raj","2018-01-28 14:32:58",0.249
1274333,Marek,"2018-01-28 14:37:49",0.297
1272824,Triply,"2018-01-28 14:43:29",0.288
1282783,zjuyang,"2018-01-28 14:46:11",0.004
1282783,zjuyang,"2018-01-28 14:49:16",0.253
1280466,"Morteza Milani","2018-01-28 14:55:34",0.237
1264888,"Ashish Singh","2018-01-28 15:13:57",0.327
1266434,QuickBrownFox,"2018-01-28 15:45:23",0.276
1278845,Chapa,"2018-01-28 15:46:04",0.073
1278845,Chapa,"2018-01-28 15:48:37",0.100
1304106,cxlcc,"2018-01-28 15:59:05",0.285
1264200,bostonmls_kgl_nuclei,"2018-01-28 16:12:08",0.287
1272568,WoaiDing,"2018-01-28 16:12:29",0.328
1282783,zjuyang,"2018-01-28 16:12:43",0.293
1304848,rameez,"2018-01-28 16:29:23",0.259
1278713,ptrblck,"2018-01-28 16:30:18",0.000
1292779,"Yasir Mir","2018-01-28 16:37:04",0.268
1292766,johnnycchuang,"2018-01-28 16:44:38",0.289
1280991,PaulSmyth,"2018-01-28 17:15:30",0.245
1277528,malotru,"2018-01-28 18:45:25",0.319
1277528,malotru,"2018-01-28 18:46:21",0.319
1290916,"Lam Dang","2018-01-28 18:48:14",0.400
1276164,luke,"2018-01-28 18:48:40",0.323
1274990,NicolasSabatier,"2018-01-28 18:57:18",0.271
1274428,GabrielePiantadosi,"2018-01-28 18:58:36",0.239
1269207,"Vitaly Burachyonok","2018-01-28 19:10:57",0.302
1287669,"Johan Steunenberg","2018-01-28 19:25:52",0.291
1295619,Runtime-Learner,"2018-01-28 20:02:17",0.000
1295619,Runtime-Learner,"2018-01-28 20:41:14",0.002
1268505,tkm2261,"2018-01-28 20:42:41",0.346
1275815,BAH_Nuclei_Robot,"2018-01-28 20:47:19",0.000
1276280,CodyBraun,"2018-01-28 20:49:29",0.058
1306365,EgorTimofeev,"2018-01-28 21:02:08",0.142
1269891,"[ods.ai] Vladimir Larin","2018-01-28 21:07:21",0.339
1269891,"[ods.ai] Vladimir Larin","2018-01-28 21:15:44",0.341
1267150,"Om Suchak","2018-01-28 21:21:23",0.224
1266221,Zero,"2018-01-28 21:22:04",0.183
1306051,"Alex Donchuk","2018-01-28 21:22:07",0.293
1306365,EgorTimofeev,"2018-01-28 21:25:36",0.242
1278048,Brendan,"2018-01-28 21:53:59",0.000
1303821,"Alexander Zarichkovyi","2018-01-28 21:58:51",0.270
1265427,"Enric Corona","2018-01-28 21:59:42",0.142
1292120,"Florian Muellerklein","2018-01-28 22:25:37",0.294
1276280,CodyBraun,"2018-01-28 22:44:33",0.110
1265861,Lesaffrea,"2018-01-28 23:27:40",0.339
1301915,"Derp Learners","2018-01-28 23:46:32",0.007
1268140,"Glen Chao","2018-01-29 00:02:27",0.297
1274428,GabrielePiantadosi,"2018-01-29 00:06:01",0.239
1271587,MiroslavKondic,"2018-01-29 00:09:29",0.336
1264851,"Nat Bel ML Fun","2018-01-29 00:13:00",0.343
1268140,"Glen Chao","2018-01-29 00:25:54",0.307
1288915,peter0749,"2018-01-29 00:26:04",0.308
1275815,BAH_Nuclei_Robot,"2018-01-29 00:35:01",0.000
1265443,Tony,"2018-01-29 01:11:14",0.289
1265443,Tony,"2018-01-29 01:14:17",0.294
1296374,psfoley,"2018-01-29 01:24:19",0.277
1306884,"Jimmy Lee","2018-01-29 01:44:53",0.278
1296374,psfoley,"2018-01-29 01:52:52",0.284
1264344,cdragon,"2018-01-29 02:00:26",0.274
1264812,"Allen Goodman (not prize eligible)","2018-01-29 02:08:30",0.624
1264812,"Allen Goodman (not prize eligible)","2018-01-29 02:08:56",0.634
1273202,buyizhiyou,"2018-01-29 02:25:10",0.310
1270197,DuanHan,"2018-01-29 02:37:21",0.306
1266278,RayHsiao,"2018-01-29 02:38:33",0.342
1292989,23571113,"2018-01-29 02:42:12",0.325
1273754,excel,"2018-01-29 02:45:01",0.367
1292989,23571113,"2018-01-29 02:48:00",0.343
1293218,东北兴亡，匹夫有责,"2018-01-29 02:50:10",0.000
1273754,excel,"2018-01-29 02:53:35",0.370
1293218,东北兴亡，匹夫有责,"2018-01-29 03:11:59",0.000
1293218,东北兴亡，匹夫有责,"2018-01-29 03:26:15",0.154
1272458,gum_boy,"2018-01-29 03:31:56",0.282
1296374,psfoley,"2018-01-29 03:48:30",0.295
1271087,BenCopeland,"2018-01-29 04:05:05",0.373
1301915,"Derp Learners","2018-01-29 04:06:06",0.010
1302706,Zzzz1BR,"2018-01-29 04:21:00",0.316
1269315,zhichaozhao,"2018-01-29 04:21:30",0.282
1306354,"Dennys Mallqui","2018-01-29 04:34:01",0.276
1266211,"Lawrence Chernin","2018-01-29 04:34:13",0.224
1306884,"Jimmy Lee","2018-01-29 05:01:02",0.324
1280466,"Morteza Milani","2018-01-29 05:24:33",0.277
1306282,Oleksandr,"2018-01-29 05:26:28",0.260
1302706,Zzzz1BR,"2018-01-29 05:28:25",0.324
1304661,QiPeng,"2018-01-29 05:35:29",0.269
1271087,BenCopeland,"2018-01-29 05:44:08",0.379
1266302,JamesEverard,"2018-01-29 05:45:48",0.329
1299119,commonwealth,"2018-01-29 06:00:21",0.251
1266702,takuoko,"2018-01-29 06:05:34",0.341
1304661,QiPeng,"2018-01-29 06:06:23",0.296
1304661,QiPeng,"2018-01-29 06:11:19",0.297
1272907,oleksiig,"2018-01-29 06:12:22",0.283
1265868,masonearles,"2018-01-29 06:16:43",0.332
1286380,"Gurumurthi V. Ramanan","2018-01-29 06:39:13",0.317
1306957,"Nghia Chung","2018-01-29 06:44:07",0.153
1273304,佛斯特,"2018-01-29 06:45:06",0.292
1272858,SeoungSeonJeon,"2018-01-29 07:15:21",0.328
1272907,oleksiig,"2018-01-29 07:27:38",0.283
1264976,"Kevin Mader","2018-01-29 07:35:51",0.250
1270706,edsel77,"2018-01-29 07:37:45",0.283
1293218,东北兴亡，匹夫有责,"2018-01-29 07:40:50",0.212
1268963,"Stefan Gerlach","2018-01-29 08:04:03",0.395
1265086,ChristianM,"2018-01-29 08:14:39",0.403
1306953,"Hieu Nguyen","2018-01-29 08:54:11",0.319
1300658,"Super Saiyan","2018-01-29 09:07:43",0.250
1265086,ChristianM,"2018-01-29 09:24:24",0.404
1265086,ChristianM,"2018-01-29 09:45:33",0.404
1306884,"Jimmy Lee","2018-01-29 09:56:32",0.334
1265086,ChristianM,"2018-01-29 09:58:13",0.406
1266452,Sychen0326,"2018-01-29 10:06:20",0.000
1268291,"Kamal raj","2018-01-29 10:12:20",0.269
1285337,Noob,"2018-01-29 10:14:15",0.266
1268291,"Kamal raj","2018-01-29 10:15:29",0.273
1268291,"Kamal raj","2018-01-29 10:24:10",0.282
1269315,zhichaozhao,"2018-01-29 10:24:40",0.295
1287170,karimbendioub,"2018-01-29 10:27:19",0.227
1273148,DmitryBeresnev,"2018-01-29 10:28:24",0.243
1289485,"Iain The Jock Rohnson","2018-01-29 10:29:41",0.284
1297612,math,"2018-01-29 10:40:00",0.251
1283227,AlanEdgarovichBasiev,"2018-01-29 10:42:44",0.288
1264976,"Kevin Mader","2018-01-29 10:48:30",0.274
1272320,Hefesto-,"2018-01-29 10:53:14",0.430
1289956,Hsmeir,"2018-01-29 11:07:44",0.000
1284535,Macrophage,"2018-01-29 11:09:57",0.252
1284535,Macrophage,"2018-01-29 11:13:08",0.258
1265861,Lesaffrea,"2018-01-29 11:16:18",0.339
1284535,Macrophage,"2018-01-29 11:16:29",0.259
1289956,Hsmeir,"2018-01-29 11:21:43",0.000
1272678,the1owl,"2018-01-29 11:31:48",0.000
1290482,Zhenyu.Chen,"2018-01-29 11:47:46",0.281
1287170,karimbendioub,"2018-01-29 11:47:59",0.244
1277868,"Keven Wang","2018-01-29 11:50:45",0.317
1283390,shaun,"2018-01-29 11:51:01",0.347
1272671,yanglu,"2018-01-29 11:52:55",0.347
1266452,Sychen0326,"2018-01-29 12:15:20",0.192
1265861,Lesaffrea,"2018-01-29 12:18:55",0.343
1275288,Shiyu,"2018-01-29 12:50:31",0.352
1289956,Hsmeir,"2018-01-29 13:06:52",0.263
1277288,AlphaBeta剪枝,"2018-01-29 13:10:09",0.203
1307972,"[vn] small team ?!","2018-01-29 13:41:57",0.331
1283114,stuart_谢石朋,"2018-01-29 13:42:44",0.297
1274831,"Gidi Shperber","2018-01-29 13:45:42",0.000
1283114,stuart_谢石朋,"2018-01-29 13:46:01",0.299
1308532,spurs,"2018-01-29 13:47:56",0.259
1272671,yanglu,"2018-01-29 13:53:43",0.351
1296654,earhian,"2018-01-29 14:01:37",0.219
1279235,CGil,"2018-01-29 14:02:48",0.000
1296654,earhian,"2018-01-29 14:04:01",0.226
1264308,"[ods.ai] Konstantin Maksimov","2018-01-29 14:15:41",0.395
1273701,BUWASoft,"2018-01-29 14:28:10",0.304
1272480,kickback,"2018-01-29 14:31:37",0.284
1266332,Ge0Dude,"2018-01-29 14:40:32",0.310
1298386,"Hugues Fontenelle","2018-01-29 14:47:48",0.102
1302174,yongjieqin,"2018-01-29 14:51:51",0.272
1270830,"Andrea Rapuzzi","2018-01-29 15:45:11",0.284
1299205,clearlove,"2018-01-29 15:47:10",0.326
1264117,ck.ua,"2018-01-29 16:01:51",0.385
1273911,wa,"2018-01-29 16:08:19",0.005
1287756,Ertuka,"2018-01-29 16:14:55",0.314
1266045,"Chris Halfacre","2018-01-29 16:19:20",0.243
1300199,"Alessandro Nicolosi","2018-01-29 16:24:15",0.000
1264632,"Yuanfang Guan and Wei Dong","2018-01-29 16:39:15",0.443
1272320,Hefesto-,"2018-01-29 16:39:42",0.436
1270830,"Andrea Rapuzzi","2018-01-29 16:48:30",0.339
1273911,wa,"2018-01-29 16:50:43",0.313
1264632,"Yuanfang Guan and Wei Dong","2018-01-29 16:57:44",0.466
1295619,Runtime-Learner,"2018-01-29 17:04:35",0.003
1287756,Ertuka,"2018-01-29 17:57:53",0.333
1309262,"Artem Maevskiy","2018-01-29 17:58:34",0.000
1290482,Zhenyu.Chen,"2018-01-29 18:16:28",0.326
1277868,"Keven Wang","2018-01-29 18:24:48",0.337
1305937,"Keshan Sodimana","2018-01-29 18:28:03",0.220
1309191,fpaboim,"2018-01-29 18:40:18",0.272
1264124,"Azat Davletshin","2018-01-29 18:44:29",0.316
1267980,"Ekansh Verma","2018-01-29 19:09:39",0.321
1287669,"Johan Steunenberg","2018-01-29 19:14:07",0.322
1300199,"Alessandro Nicolosi","2018-01-29 19:15:20",0.278
1264170,ironbleu,"2018-01-29 19:25:38",0.338
1264170,ironbleu,"2018-01-29 19:31:35",0.349
1264117,ck.ua,"2018-01-29 19:44:42",0.385
1294286,Comp540_Rice_jrp10_jw96,"2018-01-29 20:32:59",0.000
1265388,"Ori Tal","2018-01-29 20:33:31",0.346
1303821,"Alexander Zarichkovyi","2018-01-29 20:34:32",0.291
1303821,"Alexander Zarichkovyi","2018-01-29 20:36:36",0.317
1264117,ck.ua,"2018-01-29 20:43:25",0.401
1264117,ck.ua,"2018-01-29 20:56:51",0.407
1309262,"Artem Maevskiy","2018-01-29 20:59:16",0.206
1295619,Runtime-Learner,"2018-01-29 21:02:32",0.003
1270882,Sarvis,"2018-01-29 21:55:27",0.260
1264245,pantoine,"2018-01-29 22:05:49",0.302
1270882,Sarvis,"2018-01-29 22:17:25",0.266
1271087,BenCopeland,"2018-01-29 23:02:24",0.381
1265266,AKEJJ,"2018-01-29 23:12:41",0.316
1270046,YuanXu,"2018-01-29 23:36:32",0.000
1270046,YuanXu,"2018-01-29 23:47:23",0.076
1270882,Sarvis,"2018-01-29 23:55:14",0.331
1286649,AnuC,"2018-01-30 00:02:21",0.350
1270046,YuanXu,"2018-01-30 00:07:53",0.130
1293870,Jiajie,"2018-01-30 00:18:11",0.290
1268223,Hanlun,"2018-01-30 00:33:25",0.239
1270046,YuanXu,"2018-01-30 01:05:43",0.163
